gene	hr	se	pval	I2	I2_pval	fdr
EXOSC2	0.0163501528663528	0.0447267045277663	0.714695784219822	0	0.606425544446729	0.992556031691345
EXOSC3	0.000747585551927712	0.0502157165247708	0.98812194711471	0	0.527151994313544	0.999534608439592
EXOSC5	0.0219251019787309	0.059088550976899	0.710596570825389	0.364145560139921	0.0916585735758548	0.992556031691345
EXOSC6	-0.0476974478843353	0.0487171075590561	0.327545501139266	0	0.683850311976804	0.931837847344503
EXOSC7	0.0573580895413391	0.052179839008145	0.271664036524248	0	0.473832687843337	0.922027141584363
EXOSC8	0.00561614867372238	0.0441202357160888	0.898709370285983	0	0.864089809233516	0.999098490625842
EXOSC9	0.00154427775434046	0.0441655150002889	0.97210709867854	0	0.490043515966865	0.999534608439592
EXPH5	-0.0869704002042193	0.0530688384195871	0.101250256338877	0.17369984795601	0.26858906498913	0.808678053297409
EXT1	0.120333646517549	0.0432289058370166	0.00537529078089586	0.273981664136672	0.168210238488429	0.453898225115077
EXT2	0.0034917162607751	0.0458288139255562	0.939267609829119	0.03476654898091	0.411620495379732	0.999109405186317
EXTL2	0.0337993987469819	0.0481276659391564	0.482500657220272	0.309621826131206	0.13579163250864	0.963306242124644
EXTL3	0.0173249523088108	0.0439358409391778	0.693341917473715	0	0.990986687790284	0.992556031691345
EYA1	0.0801812108369726	0.0623637972948917	0.1985473521103	0.496768366348355	0.021345204254409	0.887469057734149
EYA2	-0.0804626283803873	0.0541860674862404	0.137561824431207	0	0.453977615362212	0.845326325904032
EYA3	-0.0170407746891652	0.0547221718056996	0.755492520239682	0.237259521094987	0.203785824728673	0.992556031691345
EYA4	0.096132699762515	0.0428891383443333	0.0249986901364141	0	0.812299280310172	0.622103220891881
EYS	-0.0396349765498448	0.0612869277198479	0.517818514154811	0.362500721577319	0.0928765904405509	0.967645256690274
EZH1	-0.0622230086470038	0.0442701912489504	0.159864226613895	0.353558091157647	0.0996304342708899	0.8706554761758
EZH2	0.0611366936610309	0.0618269070108974	0.322743211544386	0.410984662056093	0.0603512133553886	0.930466443454218
EZR	-0.0720096704304736	0.04257817302162	0.0907920454818982	0	0.858687748184039	0.794583755891088
F11R	-0.115335669501608	0.0432667570718604	0.00768309897699196	0	0.486892912412231	0.473634067636847
F13A1	0.00770169945654357	0.0496031781577392	0.876611421570271	0.189136449600255	0.252610978247132	0.997724516827895
F2R	-0.0289435966505638	0.0458338945245534	0.527720890274061	0	0.460005621986901	0.968235312529241
F2RL1	0.0894336797011301	0.0432431104525	0.038624961981108	0	0.660256189282965	0.667563558176956
F3	0.0318202985756851	0.0507756619546326	0.530866346917239	0.273724834379955	0.168452182879175	0.968235312529241
F5	-0.00589641085768245	0.0480814711602003	0.902397131735611	0.0771433256473461	0.368815214907753	0.999098490625842
FA2H	-0.0422063025732255	0.0471026296892394	0.370226158875126	0	0.912562663236565	0.942580231953133
FAAH	-0.0495296942764235	0.045488043356203	0.276219667297377	0	0.575774495196145	0.923498194762152
FAAH2	-0.0170779341741676	0.0612199119143511	0.780275176702228	0.326221002616972	0.12158272736841	0.992556031691345
FABP3	-0.0588512543572059	0.0439845054852763	0.180896540414802	0	0.659997317785021	0.88367274659205
FABP5	0.0339309121031595	0.0438192314149192	0.438730720477232	0	0.458486536810405	0.955645319577594
FADD	0.0259156726100062	0.0602547132519166	0.667121446077506	0.337287011298914	0.112468599682223	0.990564881483303
FADS1	0.00121452274167815	0.0691392643222915	0.985984821813872	0.50064777555869	0.0201435967241393	0.999534608439592
FADS2	0.0303928359459014	0.0451109394539405	0.500479564148369	0	0.46118239389107	0.967285415952582
FADS3	0.058073598875537	0.058802214149206	0.323344152157211	0.312673387089554	0.13313337408143	0.930466443454218
FAF1	0.0288073901879705	0.0491503379237709	0.557803160316129	0.331890827610265	0.116875657959094	0.973558532768354
FAF2	-0.0480506103954373	0.0433107906177934	0.267241541081424	0	0.62636708911964	0.920957335424581
FAH	0.0718015083973486	0.0555713949354612	0.196336791466397	0.257325429542202	0.184114211102077	0.887469057734149
FAHD1	-0.0772398242787845	0.0425377482260922	0.0694018471650552	0	0.926960300751857	0.755495473423885
FAHD2A	0.0104601798516837	0.0444863443333603	0.814105990451215	0.0997341115164539	0.34556032611241	0.996781463723151
FAHD2B	-0.0478627687191137	0.0580870024515544	0.409948570096345	0.306618450069839	0.138427391053281	0.955123663920884
FAHD2CP	0.0142239838383941	0.0453045710484056	0.753548724852084	0.00335524365280992	0.442440662447575	0.992556031691345
FAIM	-0.0670223041955338	0.061493129264651	0.275750443620838	0.284095711349626	0.158770839248699	0.923247445209967
FAM102A	-0.0668599208744951	0.0475773938808534	0.159935779052158	0	0.726958220803187	0.8706554761758
FAM102B	-0.070908348249947	0.0440720099108569	0.107633785706387	0	0.829158072052465	0.81448844469161
FAM104A	0.0631347256707594	0.044561694840676	0.156543270822642	0	0.699826710985336	0.867318283150248
FAM104B	-0.0181711856165719	0.0523452674138353	0.728485433921766	0.382306302893371	0.0787293433518588	0.992556031691345
FAM107B	-0.0794545334781866	0.0715227092454809	0.266611661670841	0.515019815785538	0.0160873527445416	0.920957335424581
FAM110A	0.00748068444855595	0.0431137926182178	0.862250380621977	0	0.807599814403278	0.997724223732969
FAM110B	0.0282478196781141	0.0449245328272604	0.529490589517897	0.115629580748165	0.32907478695439	0.968235312529241
FAM110D	0.000423331834753065	0.046190081403548	0.992687494885809	0.0735378072734062	0.372502756381199	0.999534608439592
FAM111A	-0.0690333847005734	0.052068435418409	0.184899252511843	0.247004291206771	0.194168969958841	0.884837951754538
FAM111B	-0.0413409121097587	0.0439771682287891	0.347189871722261	0	0.86817998971528	0.939810214483701
FAM114A1	0.055863950130634	0.0454387762444321	0.218909346045371	0	0.70587573003826	0.901715645980649
FAM114A2	0.00228135639427528	0.045252299066264	0.959792357110818	0	0.784912222218528	0.999534608439592
FAM117A	-0.0622273699211729	0.043648131557936	0.153966675432886	0	0.949498866376527	0.866644253754876
FAM117B	-0.0178563041917402	0.0454057899349246	0.694127080454981	0	0.795016728711198	0.992556031691345
FAM118A	-0.00570228899835543	0.0586383397760197	0.922531783142817	0.341433704982257	0.109131555761471	0.999098490625842
FAM118B	-0.0325483117501836	0.0448550994458662	0.468064176582584	0	0.565276724048304	0.962118910244041
FAM120A	0.0146461419540365	0.0438485384831301	0.73836699424963	0	0.547290692217898	0.992556031691345
FAM120AOS	-0.0755505627147964	0.0597806949926715	0.206303500464691	0.204091179341966	0.237246915062689	0.893257200642166
FAM120B	-0.0394532117144322	0.0451114251871914	0.381806558525411	0	0.754398168712559	0.946769739371755
FAM122A	-0.0483111923276332	0.0439463734390827	0.27162786596584	0	0.771030158355482	0.922027141584363
FAM122B	-0.0101448571498016	0.0593623028850044	0.864304521508672	0.331696655136099	0.117035575311697	0.997724223732969
FAM122C	-0.0969003871986341	0.0560640600260594	0.0839188816047111	0.0328983653303945	0.413477294438795	0.778083459879183
FAM124A	-0.0176486417385074	0.0469003183597305	0.706693056088291	0	0.568443383948508	0.992556031691345
FAM124B	0.0735421800414501	0.0449081109381567	0.101502106601331	0	0.512612468563275	0.808678053297409
FAM126A	0.0586390025393574	0.0591159639620372	0.321230811904373	0.329621024942191	0.118750755605939	0.930466443454218
FAM126B	-0.0335187239423062	0.0474353351778484	0.47980308393411	0.201601946290068	0.239794667174206	0.963306242124644
FAM131A	0.0122747234725439	0.0441104152065024	0.780803046095553	0	0.815594949569606	0.992556031691345
FAM133B	0.074288544360221	0.0521019783782242	0.153917526944235	0.146261313998541	0.29715772503397	0.866644253754876
FAM135A	-0.0371738190796912	0.04413403414464	0.399623574493994	0	0.59883806531397	0.952904481011333
FAM136A	0.0267161478825347	0.0554453515695333	0.629915002968972	0.240950626212278	0.200129890288855	0.985298496651917
FAM13A	-0.0152904152149006	0.059484696396941	0.797141810133007	0.269781531584298	0.172180346709998	0.995823805259561
FAM13B	-0.00658815520514193	0.0531004529217822	0.901260119355292	0.0453875917944147	0.401011616972818	0.999098490625842
FAM13C	-0.0814101637547664	0.0505366529922469	0.10719863233805	0.300085814995148	0.144225323538559	0.813968273293941
FAM149A	-0.0430597235038895	0.0539753380161753	0.425005929686585	0.33754555558742	0.11225926567343	0.955645319577594
FAM149B1	0.0163182192258841	0.0573940536246915	0.776165936252249	0.372341049869581	0.0857047234771859	0.992556031691345
FAM151B	0.0444050717913032	0.0482340703325089	0.357250784408008	0.00792155478660307	0.438015418593286	0.940587445407414
FAM155A	0.0713831492234486	0.0464559062027212	0.124396547406668	0.0736285299228763	0.372410060608165	0.832032685774279
FAM160A1	-0.0166603420131308	0.0510768435695994	0.744286732929952	0.355676633614825	0.0980105357513598	0.992556031691345
FAM160A2	0.0221513695360783	0.0467361750946319	0.635523976367436	0.112548822903046	0.332275967335757	0.985298496651917
FAM160B1	-0.0401033376544473	0.0441415318011478	0.3636050691197	0	0.621834583099346	0.941334961203188
FAM160B2	0.0866830296538718	0.0477019763469393	0.0691897094626566	0	0.642487763139803	0.755495473423885
FAM161A	0.0163564286465322	0.0444434071994309	0.712852182011904	0.0857205089745933	0.360014626431441	0.992556031691345
FAM161B	-0.0100149395196874	0.0443713024670539	0.821428858395042	0	0.914498536642133	0.996781463723151
FAM162A	0.0381995993858514	0.0453163722364164	0.399254391277957	0.132882173363154	0.311110738736577	0.952508008763959
FAM167A	0.019024193330728	0.048559517725694	0.695227690428936	0	0.603023620570474	0.992556031691345
FAM168A	-0.0527558340283254	0.0493466499114536	0.285030723506361	0.282355327699862	0.160382545055481	0.927561844201342
FAM168B	-0.0109859596733313	0.0452048678778895	0.807985231158562	0.218107979923236	0.222986291445906	0.996781463723151
FAM169A	0.00576736423476813	0.044756867138428	0.897468528241639	0	0.688573678275032	0.999098490625842
FAM171A1	0.0505993981626217	0.0506576245027125	0.31786707429838	0.324267730745494	0.123222066354554	0.930466443454218
FAM171B	-0.0214552628782248	0.0444553798108572	0.629362261304782	0	0.881555508486855	0.985298496651917
FAM172A	0.00232234706084439	0.0443402209761016	0.958229390951004	0	0.53580802594899	0.999534608439592
FAM174A	0.0667723299974644	0.043732484948014	0.126801810841577	0	0.567114632916399	0.833325505188317
FAM174B	0.029885552448648	0.0483985836243714	0.536912787084467	0.0750893696313089	0.370916798760727	0.969706465161928
FAM177A1	-0.0712454209465008	0.0437056136839327	0.103076011950562	0.0324744498508862	0.413898230713781	0.812426774162657
FAM177B	-0.0408482429010373	0.049525398181873	0.409488649583368	0.108195475854054	0.336794895448028	0.955123663920884
FAM184A	-0.0303448858419368	0.0474261917191436	0.522280582142978	0	0.542928625953178	0.968235312529241
FAM184B	0.0146852748573287	0.0626552247247051	0.814688208708703	0.454215894513937	0.037668968491648	0.996781463723151
FAM185A	-0.0137438390608454	0.0436095324842332	0.752642632649223	0.003108544150681	0.442679179718957	0.992556031691345
FAM189A2	-0.0157140259838886	0.0457290664866003	0.731122144745898	0.0524504314073019	0.393909578572622	0.992556031691345
FAM193A	-0.0133060046566099	0.0433964766868194	0.759136540912797	0.236547714666914	0.204492636656559	0.992556031691345
FAM193B	0.0327900697762372	0.0444611982496465	0.460819217336362	0.193139278031309	0.248485762802928	0.960845482426477
FAM200A	0.0644559507834283	0.0441629979478128	0.144427196376586	0	0.823541311994048	0.85338716044064
FAM200B	-0.0269704127541391	0.0474996001023564	0.570168780896331	0	0.598607607860866	0.976583376699885
FAM204A	-0.0244780082094149	0.0460568961427242	0.595090874432391	0	0.852115917600994	0.981576155691639
FAM207A	-0.000671694458863254	0.0646865191671061	0.991715043346811	0.386893858010629	0.0756180952535717	0.999534608439592
FAM20A	-0.00206584278779677	0.0431013491438934	0.961772120489466	0	0.875416651715889	0.999534608439592
FAM20B	0.0107146492263842	0.0513988184358946	0.834869029110914	0.151612369961824	0.291577526847608	0.997445520862265
FAM20C	0.0470274117915076	0.0452847806472548	0.299045893836647	0	0.864274364373287	0.927561844201342
FAM210A	0.000294288806338349	0.04517237310353	0.994801981434813	0.0911373339513739	0.354437781992488	0.999534608439592
FAM210B	0.00377270177485012	0.0439751738830886	0.931632061543402	0	0.879672808232914	0.999098490625842
FAM214A	-0.115625529962647	0.0426036354536277	0.00664796360341701	0	0.638510026423637	0.465621859882508
FAM214B	0.0343845755596742	0.0585686875220232	0.557149170824015	0.247357447015023	0.193822621834136	0.973490833273938
FAM216A	0.0546834679619041	0.0601895665357424	0.363603174907406	0.270672547729642	0.171335762353085	0.941334961203188
FAM217B	-0.00772785161329073	0.0626746516880503	0.901868693583902	0.343148721797925	0.107764227396132	0.999098490625842
FAM218A	0.0693080588114984	0.0479823613130059	0.148612803743877	0.154483144597605	0.288584768062664	0.857690599139815
FAM219A	-0.0388876442958237	0.0543178474332983	0.474036076224085	0.19668041791749	0.244843762250933	0.963283165847709
FAM219B	0.0338548700263597	0.0425226887878622	0.425938959997846	0	0.626592528572611	0.955645319577594
FAM220A	-0.0230780458415251	0.0431598324566527	0.592849574978911	0	0.697116643850134	0.981576155691639
FAM221A	-0.0306286617682974	0.0569861171973809	0.590938962318129	0.150681243824908	0.292548387153835	0.981289059227847
FAM222A	-0.0230785397156106	0.0699053565138106	0.741294339082503	0.451022730788137	0.0391328052047513	0.992556031691345
FAM222B	0.046399951749311	0.0751738959814598	0.537079802784501	0.538828578872992	0.0106617592832311	0.969764571396593
FAM227A	0.077331055705276	0.0596414735689037	0.194769308024703	0.350453375363421	0.102026322299883	0.887469057734149
FAM227B	0.0485382648405184	0.0461402835546101	0.292812610289374	0.176634341368016	0.265544321826188	0.927561844201342
FAM228B	0.024811576229334	0.0501987089570398	0.621117473554566	0	0.520799299267542	0.983123893435071
FAM32A	-0.0208965434369535	0.0524556782239898	0.690360631064865	0.180525706149848	0.26151161010836	0.992556031691345
FAM3B	-0.125945302035397	0.0477542715815779	0.00835536099116191	0	0.644329166617023	0.478934995550948
FAM3C	0.0469358934255492	0.0566734289623881	0.407567639135961	0.305192299133228	0.139685635254767	0.955123663920884
FAM43A	0.0131691580577535	0.0451630290419399	0.770598929874549	0	0.821181169920859	0.992556031691345
FAM47E	-0.0104437366018787	0.044156134597776	0.813030461049447	0	0.890322942807343	0.996781463723151
FAM50B	0.0633833783772683	0.0571309240225376	0.267240067229915	0.34439935905671	0.106771921748025	0.920957335424581
FAM53A	0.0225126855410762	0.0631408978734075	0.721431105042561	0.438993765756701	0.0449511938846493	0.992556031691345
FAM53B	-0.0169351454616237	0.047172880988847	0.719593801778105	0	0.526728624116183	0.992556031691345
FAM53C	0.076093333898839	0.0436361519360426	0.0811915234687714	0.286546723628619	0.156510224180774	0.776268518218274
FAM71F2	0.0258033850428992	0.0443114848119679	0.560352353896677	0.264367804639009	0.17733856931187	0.975383918242168
FAM76A	-0.0514845226150462	0.0429034269710044	0.230135626784777	0	0.85473377565941	0.906641697467544
FAM76B	-0.00882470309595883	0.0579829281530872	0.879033255165276	0.204967193746092	0.236351316591855	0.997724516827895
FAM78A	-0.0470182390525988	0.0572582730105853	0.411554783400222	0.235562597731312	0.205471774589569	0.955123663920884
FAM81A	-0.0371177928691979	0.0452631013203091	0.412190291316017	0	0.896834248210283	0.955123663920884
FAM83D	0.0318598448549739	0.0803867499751994	0.691860091565794	0.594019535790915	0.00325319188694505	0.992556031691345
FAM83G	0.000644748889255787	0.0534895626427408	0.99038274568107	0.198739208319727	0.242729755364522	0.999534608439592
FAM86B1	-0.0437014592065851	0.0436139908515157	0.316340931002589	0	0.966698839392118	0.930466443454218
FAM86B3P	0.0457073801304795	0.0430584003358899	0.288453363815704	0	0.861293781220609	0.927561844201342
FAM86C2P	0.0422588975592587	0.0429228976476242	0.324854792197245	0.198937085396778	0.242526709139179	0.930466443454218
FAM86DP	0.0312158143610053	0.0650665707237771	0.631403781290045	0.441900197563735	0.0435013367305325	0.985298496651917
FAM86EP	0.0694120072731306	0.0458364347936952	0.129939293207582	0.335984673728245	0.113525602306685	0.835120785907124
FAM86JP	0.0969891212220318	0.0442653646161068	0.02844573223192	0.470286389154876	0.0308135180504924	0.646956718123391
FAM89A	-0.0583853927127397	0.0450942075437264	0.195409029898222	0	0.588973120450498	0.887469057734149
FAM89B	0.0297980514724472	0.0457301716560264	0.514655415053663	0	0.77113851621972	0.967645256690274
FAM8A1	-0.0027005879672528	0.0608581517196702	0.964605391091662	0.305437954093344	0.139468599532338	0.999534608439592
FAM91A1	0.0182514599159249	0.0582988904340888	0.754229744508383	0.403428695497696	0.0649425614768015	0.992556031691345
FAM98A	0.00413055481788759	0.0602247592187078	0.945319434196469	0.381202005904109	0.079487761637457	0.999534608439592
FAM98B	-0.0241173355702513	0.0444474044235592	0.587402544115462	0.117837539842117	0.326779028248195	0.979898729839435
FAM98C	-0.0188925322966666	0.0486909412901478	0.698009238714455	0.104703366349451	0.340415526825178	0.992556031691345
FAN1	-0.0347738961554514	0.0526207306069855	0.508714774754581	0.267362571199954	0.17447955133006	0.967285415952582
FANCA	-0.000949012999357974	0.060474816624197	0.987479552888611	0.393080098176891	0.0715244249536419	0.999534608439592
FANCB	0.0224911213086705	0.0720533580797909	0.754930056099233	0.528744975853403	0.0127711926830809	0.992556031691345
FANCC	0.00287235524776107	0.0583157530178701	0.960715905389522	0.405462741749266	0.063688633400865	0.999534608439592
FANCD2	0.014757545893938	0.066879165691964	0.825357304931494	0.503086550609548	0.0194117550626915	0.996781463723151
FANCE	0.0340479583599575	0.0443256637171322	0.442408798995075	0	0.498116202471298	0.955645319577594
FANCF	-0.0170290726158267	0.0448930947799356	0.704446546404888	0	0.732652816704967	0.992556031691345
FANCG	-0.00418928652306855	0.0705242152247519	0.952631840029363	0.539176239460733	0.0105937545713549	0.999534608439592
FANCI	-0.0185636146347722	0.0508099094559696	0.714847012777558	0.121437326612608	0.323033691998649	0.992556031691345
FANCL	0.0723314094933201	0.0754571241244929	0.337772245746114	0.527984482299718	0.0129412583541482	0.938648515995121
FANCM	0.000655090621775733	0.0534155268822948	0.990214950198364	0.27408542619386	0.168112520951959	0.999534608439592
FANK1	0.0357397150733168	0.0429963975154638	0.405846080490207	0	0.949147324566322	0.954327514333911
FAP	0.0758343164246126	0.0456217450849565	0.0964645446813175	0.144291773662699	0.299211933228204	0.803031414469778
FAR1	-0.0553678863994988	0.0475068587998832	0.243828220551424	0	0.713520776813459	0.915119171074308
FAR2	-0.101644594342604	0.0476511487976497	0.0329166462668824	0.0970793987726787	0.348304983470007	0.652029723098814
FARP1	0.0172235486394125	0.0631181412301222	0.784947041074567	0.334291844769168	0.114905852519601	0.992841248832568
FARP2	-0.0328668372363898	0.0449500742180341	0.464665927058823	0.230442625370887	0.210577640572893	0.962022728244037
FARS2	0.0127098316497165	0.0452810108335575	0.778949793453103	0.161615193584115	0.281154434455486	0.992556031691345
FARSA	-0.0166156958946434	0.0549441430204925	0.762339010846157	0.221595638919949	0.219463187413121	0.992556031691345
FARSB	0.0950057681331273	0.0464271643225485	0.040722920880493	0	0.591635302087993	0.671399078412677
FAS	-0.0253955135016455	0.0783157114077053	0.745732878462826	0.558018071664782	0.00571739688320404	0.992556031691345
FASLG	-0.125407652681337	0.0691903343917294	0.0699085910773217	0.448522719385554	0.0352921732433393	0.755495473423885
FASN	0.0774330756680404	0.0446681478810343	0.0830034927626638	0	0.929371696020933	0.778083459879183
FASTK	0.0643111440667276	0.0697898573567794	0.356791007670961	0.502231926580739	0.0196661591106553	0.940064796301243
FASTKD1	0.0201629808044358	0.0449478294007285	0.653730113331975	0	0.772394732728085	0.989370495901281
FASTKD2	0.0186937809362018	0.0448034377501397	0.676502958807504	0	0.814664291942058	0.990966571096782
FASTKD3	-0.074601014608127	0.0612034669488772	0.222881475237674	0.376250461398064	0.0829332188668647	0.903194965283351
FASTKD5	-0.0308309184516898	0.0558386281493779	0.580850250847501	0.237926018647908	0.203124521519839	0.979056170928202
FAT1	0.103455118703483	0.0436042585377787	0.0176637594597366	0	0.773624760632279	0.58375646879403
FAT2	0.0330958675132798	0.0559350576979493	0.554062346358666	0.136843596041692	0.306980164857868	0.97296213626582
FAT3	0.0296939551768424	0.0668982286467821	0.657138321642547	0.438744383444465	0.045076902620422	0.989681623810345
FAT4	-0.0467979108410545	0.0660052883651327	0.478322959503426	0.509924745541322	0.0174552174509634	0.963283165847709
FAU	0.0549398346943016	0.0440082991207916	0.211885656404312	0	0.702990124237325	0.896911784347411
FAXC	0.0567464845679879	0.0601180033153717	0.345211390511933	0.51269375466771	0.0167024184543956	0.939810214483701
FAXDC2	0.00957738043938614	0.043971035913061	0.827576282550981	0	0.712729285079269	0.996781463723151
FBF1	0.0471757452617401	0.0457058102332494	0.301996799324349	0.460303360345034	0.0349719042855574	0.927561844201342
FBL	0.0910582527708862	0.0433319837615976	0.0356050135981824	0	0.511852401536243	0.652029723098814
FBLIM1	0.0321732907702116	0.0446861626969961	0.471535279405378	0.103298062043556	0.34187138280006	0.962842867893865
FBLN1	-0.0217169772481265	0.0685373217446586	0.751347161037093	0.477351323127553	0.0280676790309151	0.992556031691345
FBLN2	-0.00343222081552434	0.0441565789513213	0.938044091986484	0	0.468262596009135	0.999109405186317
FBLN5	-0.0387911261630083	0.0450967366291627	0.389692085554546	0	0.845907055568074	0.949374393675309
FBLN7	0.0268873843699862	0.0447893496741894	0.548301293896379	0	0.748160719341665	0.972650791642882
FBN1	0.0319277164767649	0.0540757650244416	0.554905346076058	0.174948070830662	0.267293583890209	0.97296213626582
FBN2	-0.00351327410086104	0.0445769166232396	0.937180764682384	0.233002683615724	0.208021130507719	0.999109405186317
FBP1	-0.107439679404173	0.0467275245713411	0.0214890244770633	0.232339856473645	0.208682375504979	0.610607920917105
FBRS	0.000660162248564259	0.0439241415260959	0.988008566187136	0	0.706304135114453	0.999534608439592
FBRSL1	-0.0407869882731013	0.0446598670003926	0.36109500468115	0	0.448053968378126	0.941017665647861
FBXL12	0.0792124915055731	0.0453239677500581	0.0805167798224625	0.276279118767148	0.166050780486361	0.772501568056109
FBXL13	0.0637552682270642	0.0620100342933999	0.303881917425334	0.447958947156232	0.0405691431936628	0.927561844201342
FBXL14	0.0414694597984473	0.0453770330347633	0.36077646603845	0	0.673855463323996	0.941017665647861
FBXL15	-0.0368761584909195	0.0451168266475225	0.41372945077254	0	0.865041607221285	0.955123663920884
FBXL16	-0.00428127394141233	0.0457104051699835	0.925378596074846	0	0.645779036744566	0.999098490625842
FBXL17	-0.0259444268279886	0.0559874447232757	0.643079663429276	0.324320558775821	0.123177610993056	0.986280593000881
FBXL18	0.0563600674943347	0.0540555423448444	0.297118511835825	0.152100250088875	0.291068857497587	0.927561844201342
FBXL19	0.0539683891971223	0.0564439444662545	0.339000826901134	0.140475841772539	0.303191997237104	0.938648515995121
FBXL2	0.0931803033649327	0.0586862313449817	0.112338103864262	0.400699395369601	0.0666457274192277	0.820860584667906
FBXL20	0.0752873206903305	0.0754128192833037	0.318116531385835	0.539648693994922	0.0105018331517772	0.930466443454218
FBXL3	-0.140951945636086	0.047877905106001	0.00324013272107877	0	0.536971006037307	0.400204698528846
FBXL4	-0.0412249748821107	0.0436053504855912	0.344449125102579	0.296652013546914	0.147307560237754	0.939810214483701
FBXL5	-0.0664114298496359	0.0537776122127965	0.216857642422626	0.124824710578306	0.319506947024362	0.901715645980649
FBXL7	0.0343304287068751	0.044277255029224	0.438132084242995	0	0.996094633934553	0.955645319577594
FBXL8	0.0773112730793553	0.0434164638429841	0.0749630697476331	0.143236715968267	0.300312374124449	0.767383772978563
FBXO10	-0.0496301768144864	0.0448281411041644	0.268241613349928	0.219387238033197	0.221692771522524	0.920957335424581
FBXO11	0.0297193315235611	0.0439941998985545	0.499340113320088	0	0.836004128302595	0.967285415952582
FBXO15	0.0290404868619389	0.0483350901896928	0.547962665812119	0.20519618427558	0.236117295378872	0.972650791642882
FBXO16	0.0145003882817888	0.064500071645175	0.822125552382578	0.374945628416855	0.0838532673449956	0.996781463723151
FBXO17	0.08420358736892	0.0477822420549764	0.0780294310960099	0.207562653044387	0.233701033237277	0.770078594640471
FBXO2	0.0762958724863458	0.0416161306509144	0.066754325979367	0	0.884844988623186	0.755495473423885
FBXO21	-0.00857145113799121	0.0454370894304978	0.850371554402184	0	0.69706173941229	0.997584643634475
FBXO22	-0.00479773596124221	0.0461215909001652	0.91715058500913	0.148221869297283	0.295113019437275	0.999098490625842
FBXO25	-0.0844462188811108	0.0660802558301377	0.201272627978152	0.405270631799177	0.063806499978963	0.888609079761745
FBXO27	0.0178894923925218	0.0586141397158199	0.760207895223008	0.337655852036875	0.112170013717934	0.992556031691345
FBXO28	0.00461563721738809	0.0444627028272585	0.917320772388291	0	0.672899573790204	0.999098490625842
FBXO3	-0.112450299905213	0.0468982614856078	0.0164961260444253	0	0.61613464228337	0.579338306979005
FBXO30	-0.0181675834566759	0.0438698311266245	0.678782737692367	0	0.574348873824924	0.990966571096782
FBXO31	0.0286554776696965	0.0443449905699086	0.518153566583077	0	0.81958530249294	0.967645256690274
FBXO32	0.0481648839358184	0.0449762326507297	0.284216031705446	0.0851032404704764	0.360649235477462	0.927561844201342
FBXO33	-0.0260265022994484	0.0443497876375652	0.557307036155994	0	0.80442674300142	0.973558532768354
FBXO34	-0.101090484312073	0.0437049718323034	0.0207215265181457	0	0.727314267727921	0.605294448789531
FBXO36	0.0319548130003193	0.0499331512076551	0.522203896741288	0.146916544792526	0.296474352288067	0.968235312529241
FBXO38	-0.0205640503439321	0.0470124403038721	0.661808807260723	0	0.635847704719249	0.990564881483303
FBXO4	-0.0566942577897085	0.0535675129128559	0.289886713168199	0.0772983383419899	0.368656512308512	0.927561844201342
FBXO41	-0.0635594432036772	0.0525636295867006	0.226589654476231	0	0.476509285239713	0.90540378305624
FBXO42	0.0146365164252185	0.0432624986715789	0.735122961464338	0.232735790022175	0.208287330738017	0.992556031691345
FBXO43	0.061496911566838	0.0558647137745291	0.270975649478955	0.348233213327007	0.103755422607881	0.921422020254652
FBXO44	0.0563138791329703	0.060145431419906	0.349121215501965	0.433748925486809	0.0476384401078498	0.939810214483701
FBXO45	-0.0239125747436015	0.0441825224793995	0.588354239097862	0.0276125364831014	0.418715350308251	0.980848276638714
FBXO46	0.0132373903943598	0.0458516729713853	0.77281075560398	0.172268202248134	0.270075541747401	0.992556031691345
FBXO48	-0.0771385262823439	0.0540543845042446	0.153564326666821	0.068393137718278	0.377751386397333	0.866644253754876
FBXO5	-0.00118364369706848	0.0483881045764579	0.98048452476784	0.140556142182442	0.303108244526264	0.999534608439592
FBXO6	-0.15456851594289	0.0489235572955144	0.0015810067592881	0.132048536453393	0.311979797957772	0.366250692724776
FBXO7	-0.0432712112087621	0.051763631917977	0.403189519525548	0.203369141525774	0.23798549426205	0.954200607766649
FBXO8	0.0483024453986578	0.0584067610085991	0.408236537017467	0.309351312773995	0.136028248600342	0.955123663920884
FBXO9	0.0294992217995502	0.0509930230703057	0.562929801141466	0.134464989189272	0.309460486406189	0.975845262082809
FBXW10	0.0294900294475819	0.0414364959437931	0.476655421372865	0	0.498213708496705	0.963283165847709
FBXW11	0.0031379406863918	0.0549198134639155	0.954436246956168	0.175534171222896	0.266685476222091	0.999534608439592
FBXW2	-0.03946319627554	0.0458788394693649	0.389700205402536	0	0.601100383594189	0.949374393675309
FBXW4	-0.0318398455975044	0.0446651105227755	0.475934126417092	0	0.468486204586669	0.963283165847709
FBXW4P1	0.0331387666080636	0.0430552196804125	0.441489390478054	0	0.706812656217663	0.955645319577594
FBXW5	0.0137364837950461	0.0444422420292889	0.757255954895139	0.0932576674073937	0.352251135735175	0.992556031691345
FBXW7	-0.0658392142025962	0.0524042973315222	0.208981665406492	0.170921459094664	0.27147444869288	0.893866443621958
FBXW8	0.0322273200323842	0.0674526710499052	0.632809088997577	0.450112874256103	0.0395561032933262	0.985298496651917
