gene	coef	se	pval	I2	I2_pval	fdr
MAFF	0.0353982571306037	0.0829463117557026	0.669553361042409	0	0.862839767539489	0.998342592316123
MAFG	-0.017109586820211	0.0854020871399822	0.841213466153298	0	0.826202649444653	0.998342592316123
MAFK	0.0561403842212161	0.0824417094574377	0.49589006393693	0	0.879591173866496	0.998342592316123
MAGED2	0.05595086796459	0.0816502728937175	0.493186034618992	0	0.591877259918129	0.998342592316123
MAGEF1	-0.0507115060952516	0.0820139807911755	0.536359426544143	0	0.898538230534791	0.998342592316123
MAGEH1	-0.011041050121815	0.0854670998809548	0.897211424033409	0.217904413113851	0.211344428214978	0.998342592316123
MAGI1	0.00173341250523181	0.0888059574028947	0.984426999072332	0	0.455999971282025	0.999882152897227
MAGI2	0.0862247748416573	0.093776967740126	0.35785165060827	0	0.497131668001948	0.998342592316123
MAGI3	-0.0515862943480617	0.118468065608236	0.663239651832594	0.451147705211966	0.0298731850616909	0.998342592316123
MAGOH	-0.129390016909206	0.0846389946483731	0.126331841369878	0	0.731029699615461	0.998342592316123
MAGOHB	-0.0592965277402298	0.102462199590759	0.562780729619121	0.268291240504362	0.159918233671708	0.998342592316123
MAK	-0.0773162638394616	0.0851220493326058	0.363720323133868	0	0.870448390843893	0.998342592316123
MAK16	-0.00990550840467069	0.0835621795113457	0.905639351334555	0.0562849316303367	0.389527087751433	0.998811741596597
MAL	-0.0420591608319287	0.0854099281402315	0.622409190045199	0	0.526077239433353	0.998342592316123
MAL2	0.00479503887063368	0.087220550708001	0.956157566969524	0	0.69635299332164	0.999882152897227
MALL	0.0894253331176137	0.109803454321471	0.41540853731026	0.303001100604185	0.127449708882872	0.998342592316123
MALSU1	0.0364257412309885	0.0898920145309116	0.685318265325108	0	0.683622546454085	0.998342592316123
MALT1	-0.132773700322071	0.0837382448655979	0.112834578069352	0	0.524339667744317	0.998342592316123
MAMDC4	0.0420549525370458	0.08369303132652	0.615322538491794	0	0.834411955904512	0.998342592316123
MAML1	0.00710210661735533	0.0834536932694384	0.932180010588053	0	0.677862375898012	0.999882152897227
MAML2	0.153296022972036	0.0835065157488611	0.0663965234870107	0	0.583082067832583	0.998342592316123
MAML3	0.162837730303315	0.0969822652498405	0.0931429871331364	0.152958455904791	0.282197129307169	0.998342592316123
MAN1A1	-0.168452734846428	0.0847461553708928	0.0468412203992138	0	0.743025715460939	0.998342592316123
MAN1A2	-0.00477520138347402	0.0818655414280366	0.953485923895937	0	0.918940644652643	0.999882152897227
MAN1B1	-0.0869266403566109	0.0836135906826643	0.298514929240825	0	0.988729523512856	0.998342592316123
MAN1C1	-0.0505183555075602	0.0843492090950411	0.549226809356213	0.133464327055117	0.303923419762967	0.998342592316123
MAN2A1	-0.0514253217561667	0.0825288224682442	0.533205971156494	0	0.558814666960776	0.998342592316123
MAN2A2	-0.061819975287244	0.0793293481447552	0.435813302183865	0	0.600337849416028	0.998342592316123
MAN2B1	-0.0457905197444902	0.082309446611234	0.577991050934618	0	0.931052621348147	0.998342592316123
MAN2B2	0.000219514823147683	0.0826702946304051	0.997881375853043	0	0.538131439438713	0.999882152897227
MAN2C1	0.0533009129723394	0.0890526053310847	0.549484421847975	0.0656407468747351	0.379281488035115	0.998342592316123
MANBA	-0.0479174139149915	0.0837467968817	0.567206735629444	0.0713901976036719	0.372958872310714	0.998342592316123
MANBAL	-0.0163490445142417	0.08164511412598	0.841288796390193	0	0.839592081916355	0.998342592316123
MANEA	-0.0202041165032957	0.0809367796639932	0.802874755750305	0	0.777654497697635	0.998342592316123
MANEAL	-0.125412794787689	0.0903693651108851	0.165204055926097	0.0332721179483746	0.414464617954516	0.998342592316123
MANSC1	0.0503180833920265	0.0920460929153956	0.584611098700981	0	0.551852972064229	0.998342592316123
MAOA	-0.0101581384157228	0.0832588569334474	0.902893711744871	0	0.6476415883393	0.998342592316123
MAOB	-0.00522552093280383	0.0858423398186097	0.951459979654227	0	0.475575067704046	0.999882152897227
MAP10	0.0360932631047553	0.0816808368897878	0.658574848803324	0	0.783569307973593	0.998342592316123
MAP1A	0.0697399662946579	0.0823847270480549	0.397265109704732	0	0.913417422217185	0.998342592316123
MAP1B	0.0324033155306469	0.0824735259716454	0.694398113443996	0	0.721678821609229	0.998342592316123
MAP1LC3A	0.199326318859757	0.0831361382373164	0.0165033558535755	0	0.823707873723657	0.903035906203301
MAP1LC3B	0.0256166629829167	0.0822422485260199	0.755437155155855	0	0.685896661981124	0.998342592316123
MAP1S	-0.0561230950976678	0.0838991811075321	0.503536969941057	0.00218987978078398	0.447424476860027	0.998342592316123
MAP2	0.0841156188945888	0.121409245957023	0.488418047094071	0.373110471620618	0.0720359393079244	0.998342592316123
MAP2K1	-0.0399810467288205	0.0803252712500012	0.618667782810953	0	0.967913035579415	0.998342592316123
MAP2K2	-0.0453615256818322	0.0811312189558639	0.576084548815121	0	0.781943573066348	0.998342592316123
MAP2K3	-0.0165697285423933	0.0908263234997273	0.855242844817929	0.0457963240802695	0.400942794509594	0.998342592316123
MAP2K4	-0.0985333334737937	0.081021687534226	0.223933389145872	0	0.953433750526419	0.998342592316123
MAP2K5	-0.00474965094123525	0.0837289478853057	0.954763056641106	0.194320368218997	0.236661997160604	0.999882152897227
MAP2K6	-0.112529966190328	0.0971836701068136	0.246900670729113	0.0341337791986575	0.413538404664209	0.998342592316123
MAP2K7	-0.0737476817592982	0.0849300510604809	0.385211315877524	0	0.792005919987251	0.998342592316123
MAP3K1	-0.0343174576575351	0.0853845860916543	0.687745619944351	0.286022610947686	0.142976780862054	0.998342592316123
MAP3K10	-0.0421250832224577	0.0801646843077228	0.599248296732428	0	0.861521264600133	0.998342592316123
MAP3K11	-0.022071137397676	0.0822510893520685	0.7884387414386	0	0.830401131735777	0.998342592316123
MAP3K12	0.0142689145687177	0.107207217834239	0.894116995985963	0.356860073363409	0.0835043201153084	0.998342592316123
MAP3K13	0.08144792488528	0.0826371580939917	0.324325030959997	0.128261005532073	0.309732805603237	0.998342592316123
MAP3K2	-0.0237981913023833	0.0820919816033063	0.771895296685697	0	0.844151210953987	0.998342592316123
MAP3K3	0.0312965935012127	0.0853396323264087	0.713820512803267	0	0.714659941285932	0.998342592316123
MAP3K4	0.0512957567645213	0.0920543681869556	0.577368060026786	0.345266965313125	0.0922183716627542	0.998342592316123
MAP3K5	-0.0361391297782823	0.0840101518204279	0.667067803191186	0	0.461333535983932	0.998342592316123
MAP3K6	0.0496065265513764	0.0881107193762947	0.573433403648715	0.0296383387874447	0.418363682232665	0.998342592316123
MAP3K7	0.077434093008705	0.0825641641056437	0.348313460493496	0.0617787708025091	0.383517482085692	0.998342592316123
MAP3K7CL	-0.0633113604182905	0.0844681215397304	0.453538042939019	0	0.823127622143432	0.998342592316123
MAP3K8	-0.056815832058661	0.0830374977591182	0.493836898552115	0	0.457884232730879	0.998342592316123
MAP3K9	0.0208257143835144	0.0825338561812793	0.800786502968523	0	0.890608848701077	0.998342592316123
MAP4	0.0464294521158258	0.0900898407426385	0.606295648391514	0.0170131831303037	0.431819463301811	0.998342592316123
MAP4K1	-0.19849540330696	0.0828468421296566	0.0165781638604703	0	0.696701028042783	0.903035906203301
MAP4K2	-0.123157900814712	0.0826179565855658	0.136042460467243	0	0.868907318356285	0.998342592316123
MAP4K3	-0.0206754579606188	0.0844293923833567	0.806545786326315	0	0.907818732548608	0.998342592316123
MAP4K4	0.0248281860063397	0.0816227310148676	0.760989046647383	0	0.834352088453962	0.998342592316123
MAP4K5	0.0572159975399153	0.0923873278079892	0.535714998555124	0	0.519683427103401	0.998342592316123
MAP6	0.143185043088627	0.0914417371820924	0.117381179583163	0.0723219166662445	0.3719325215458	0.998342592316123
MAP7	0.0299997259481685	0.0832169309153775	0.718473055785619	0.00358532642398041	0.44596482721351	0.998342592316123
MAP7D1	0.00744058339449851	0.082298929434815	0.927962016899688	0	0.757877867320268	0.999882152897227
MAP7D2	-0.112889890022845	0.0823882887064259	0.170618960115061	0	0.666956126089207	0.998342592316123
MAP7D3	-0.141454682504546	0.0846008229775955	0.0945194122973505	0.106605098836696	0.333903872532913	0.998342592316123
MAP9	0.104879699203043	0.0834510870435112	0.208833127694072	0	0.797622836153478	0.998342592316123
MAPK1	0.0503906916868892	0.0837398583006066	0.547338717987241	0	0.676843704827824	0.998342592316123
MAPK10	0.188150361984921	0.0820780493688384	0.0218863360316713	0	0.917694243856037	0.914552082245465
MAPK11	0.0625776879828086	0.083531915224822	0.45376857858256	0	0.982541587956234	0.998342592316123
MAPK12	0.069495609981552	0.0845958563842293	0.411360757074339	0	0.621877954218602	0.998342592316123
MAPK13	-0.0722768257912191	0.104017294953854	0.487146849144476	0.114317015831744	0.32530154125717	0.998342592316123
MAPK14	-0.0812267312571889	0.082891816315535	0.327129286548203	0	0.693483173713872	0.998342592316123
MAPK1IP1L	0.0318576653042934	0.0822772333379535	0.698608864913366	0	0.88305684809642	0.998342592316123
MAPK3	-0.0959711369591243	0.083515390525724	0.25049696793779	0	0.835678805460347	0.998342592316123
MAPK6	0.068576896299376	0.0805665634849884	0.394667655833978	0	0.879213031259497	0.998342592316123
MAPK7	-0.0246308164400151	0.0841338571185729	0.769707526900683	0.0521755910918396	0.394008990970079	0.998342592316123
MAPK8	-0.0231440491486435	0.0806608255825923	0.774165554043649	0	0.856927928681225	0.998342592316123
MAPK8IP1	0.0171579654635218	0.0829433042053176	0.836116243736129	0	0.685286968746305	0.998342592316123
MAPK8IP2	-0.0995265955613655	0.0902063936723879	0.269887852277247	0	0.554142073739495	0.998342592316123
MAPK8IP3	0.0447980915081011	0.0813935586782494	0.582052826518585	0	0.833562802581147	0.998342592316123
MAPK9	-0.00780804794579902	0.0798812635853515	0.922134246605794	0	0.833217486336366	0.999882152897227
MAPKAP1	-0.00616028823115394	0.0847636928027141	0.942063927609393	0	0.865959161306371	0.999882152897227
MAPKAPK3	0.000623832242927474	0.0871460621477572	0.994288418181231	0.413286813871086	0.0476145085778671	0.999882152897227
MAPKAPK5	-0.131208562532445	0.0855064797934521	0.124909943999159	0	0.617033080426033	0.998342592316123
MAPKBP1	0.0637092020411247	0.100192912048182	0.524864182534062	0.228241663797448	0.200461199900512	0.998342592316123
MAPRE1	-0.0571902838432222	0.0903809307141729	0.526884267120276	0.0506522366193436	0.395667454788169	0.998342592316123
MAPRE2	0.0366562546974796	0.0830014551768089	0.658754163210407	0	0.891543080781455	0.998342592316123
MAPRE3	0.0989397153454412	0.0821050446210778	0.228188554581124	0	0.923157908809522	0.998342592316123
MAPT	-0.0685127143598575	0.0990811893576437	0.489263605559693	0.0481034500500015	0.398438558146981	0.998342592316123
MARCKSL1	-0.0644038400712882	0.0833100277925648	0.439485522814396	0	0.763411180990437	0.998342592316123
MARCO	-0.0622338597498553	0.100904693574391	0.537393817576383	0.129157595298659	0.308731663487508	0.998342592316123
MARK1	0.0690160940630448	0.0849455025499499	0.416519147130957	0.0231682497383518	0.425277547126962	0.998342592316123
MARK2	-0.0736309264760025	0.0833801578849184	0.377195792341961	0	0.570451493514847	0.998342592316123
MARK3	-0.0218652576572963	0.0883551019549223	0.804544325892184	0	0.471925231905396	0.998342592316123
MARK4	0.0677826885231925	0.0832221290859671	0.415370514885407	0	0.7310814064667	0.998342592316123
MARS2	0.00654289895470079	0.0829573572874621	0.937135525057669	0	0.850171893566366	0.999882152897227
MARVELD1	0.163783070193757	0.0823703176598797	0.046770245260008	0.086663613172084	0.356079501672865	0.998342592316123
MARVELD3	0.0992292165282609	0.0836121763963384	0.235314608729969	0	0.974895542502317	0.998342592316123
MAST1	-0.247223529910506	0.105482343955233	0.0190913093907576	0.28410409926415	0.144775510153023	0.914552082245465
MAST2	0.00788242234632813	0.0840340650265097	0.925267776009771	0	0.754612199895548	0.999882152897227
MAST3	0.00292638232088033	0.0836443169373789	0.972090882985859	0	0.579779016671934	0.999882152897227
MAST4	0.0941056246987756	0.0837151411681884	0.260963336760177	0	0.947035628771353	0.998342592316123
MASTL	-0.124798795224913	0.0800819363115457	0.119141102319664	0	0.930035873679284	0.998342592316123
MAT1A	-0.0733299450167909	0.111182882735518	0.509546837147759	0.225019380989389	0.203837867172819	0.998342592316123
MAT2A	0.0593824844702518	0.0825723181943759	0.472044012440794	0	0.895775621775273	0.998342592316123
MAT2B	-0.0482386961246237	0.0830528080504636	0.561362065156547	0	0.567817172443846	0.998342592316123
MATK	-0.0693102001610941	0.0842880525154585	0.410905268248146	0	0.510871865885403	0.998342592316123
MATN2	0.0131476948293337	0.0796621533108493	0.86890999808506	0	0.617001631043225	0.998342592316123
MATN3	0.0400261320462491	0.103941599441655	0.7001760003204	0.252512862530468	0.175548051914457	0.998342592316123
MATR3	-0.0181046543150431	0.0829821599245666	0.827292560449565	0	0.902985991578323	0.998342592316123
MAU2	-0.0226593458133988	0.0822669455919462	0.782980660020319	0	0.646708846488233	0.998342592316123
MAVS	-0.0140409983254927	0.0835489021808863	0.866538244410511	0	0.542419626021331	0.998342592316123
MAX	0.0218499197873925	0.0836272750343409	0.793878567809181	0	0.94574078966633	0.998342592316123
MAZ	0.00391252339060097	0.0846910909843892	0.963152771866226	0.0775367045724306	0.366179640689716	0.999882152897227
MB21D2	-0.098690577526644	0.083129523388337	0.23515250105431	0	0.91812700025879	0.998342592316123
MBD1	-0.0776643777306828	0.0831142413001289	0.350082518111947	0	0.891277230897883	0.998342592316123
MBD2	-0.0414632891375514	0.0819052803249765	0.612691948345841	0.169688661466458	0.263653037277565	0.998342592316123
MBD3	0.0293425391344469	0.0983075595587092	0.76533917695056	0.0961455448229285	0.345550657910468	0.998342592316123
MBD4	-0.0596905740080761	0.08089601137509	0.460594697176482	0	0.9533009330395	0.998342592316123
MBD5	-0.0297698204872126	0.0840410221615218	0.723166797130024	0	0.474240785852167	0.998342592316123
MBD6	0.0566787356625987	0.0805144640832744	0.481459435987481	0	0.465489832870763	0.998342592316123
MBIP	-0.0270952847811496	0.0823726711638741	0.742204541786773	0.0443337736193965	0.402528223828924	0.998342592316123
MBLAC2	0.0241215021897983	0.0831687475820783	0.771792639915021	0.107993625259982	0.332355786226284	0.998342592316123
MBNL1	-0.0257793479321797	0.0842035482282542	0.759486537037451	0	0.627445229807642	0.998342592316123
MBNL2	0.0217716869312635	0.0821235138826218	0.790925454099652	0	0.654490503198469	0.998342592316123
MBNL3	-0.113481710929754	0.0820030713765997	0.16639781402737	0	0.756930669366189	0.998342592316123
MBOAT1	0.00635740856559355	0.0825334283892124	0.938601042460964	0	0.713734635706032	0.999882152897227
MBOAT2	0.0574475535946562	0.0835887605745108	0.491916322688676	0.0886471166758742	0.353879751765841	0.998342592316123
MBP	-0.00174710448492909	0.0812624570811966	0.982847179845111	0	0.867207322415217	0.999882152897227
MBTD1	-0.0052584686622798	0.0886816909043419	0.95271635496638	0	0.620125811660386	0.999882152897227
MBTPS1	0.055025706723679	0.0814215783855044	0.499159804344264	0	0.61739973396221	0.998342592316123
MBTPS2	-0.0354876331253583	0.0867244440179813	0.682392973651505	0	0.689913788201208	0.998342592316123
MC1R	-0.0482580761047614	0.0819285702082622	0.555843684102987	0	0.453166411637089	0.998342592316123
MCAM	0.062744805885627	0.0766511565595383	0.413028299402575	0	0.728442148848578	0.998342592316123
MCAT	0.0719045643818457	0.079677851690424	0.366822621511121	0	0.852848007593213	0.998342592316123
MCC	0.0193842576529928	0.0988584767831819	0.844546857119272	0.0972342685637286	0.344339758129406	0.998342592316123
MCCC1	-0.0552470040728338	0.0822980354331614	0.502026858402006	0	0.624494568223776	0.998342592316123
MCEE	-0.0103306759629187	0.0854858792544835	0.903812556628941	0	0.513977711998277	0.998342592316123
MCF2	-0.0840577211034384	0.0843037523132986	0.318724898507367	0.0285370918313758	0.419543077405616	0.998342592316123
MCF2L	-0.0726640498621354	0.083552268212691	0.384473255595687	0.00793661537328597	0.441400603742426	0.998342592316123
MCF2L2	-0.113920266892321	0.0854956710879273	0.182706369221259	0	0.558978460008733	0.998342592316123
MCFD2	-0.0156389278432453	0.0845709401958304	0.8532911384466	0	0.793359861962326	0.998342592316123
MCL1	-0.107600463281714	0.0817707076993813	0.188214222209889	0	0.77570335599829	0.998342592316123
MCM10	-0.167355497122138	0.111844502046941	0.13456951294746	0.372175272494786	0.0726717332245787	0.998342592316123
MCM2	-0.141069266648837	0.0973051118334474	0.14712486204615	0.24427305082888	0.18389593961851	0.998342592316123
MCM3	-0.058412626703169	0.0907424545537424	0.519757777006693	0	0.457217047670107	0.998342592316123
MCM3AP	-0.0839316433496006	0.0822440596520746	0.307482280124014	0	0.929018989556292	0.998342592316123
MCM4	-0.138889720281656	0.106281104905928	0.191275619302137	0.271749991164383	0.156559314782867	0.998342592316123
MCM5	-0.0886243689303789	0.0826980084080567	0.283871571210694	0	0.577194372496248	0.998342592316123
MCM6	-0.0313356877296503	0.0932406254602996	0.736815567561555	0.0606976748016183	0.384701616708052	0.998342592316123
MCM7	-0.105384820095864	0.0784752461277388	0.179302655945378	0.0233838710745399	0.425869222119162	0.998342592316123
MCM8	-0.0644670650975922	0.0831392601847536	0.438097063055815	0	0.750511322982869	0.998342592316123
MCM9	-0.105525193064241	0.0968371725906947	0.275837461838368	0.116921724907006	0.322394209053009	0.998342592316123
MCMBP	-0.0626974211071063	0.0840625458117975	0.455762550348691	0	0.649089608980792	0.998342592316123
MCMDC2	0.0751720711534929	0.0837740896724617	0.369548792207204	0	0.721044278977959	0.998342592316123
MCOLN1	-0.147107318190229	0.0823299900878222	0.0739696388868179	0	0.967352463583869	0.998342592316123
MCOLN2	-0.147314788216295	0.0806923688292536	0.0679053059462314	0	0.485850089650108	0.998342592316123
MCOLN3	-0.115286953529169	0.0883018711229365	0.19168850247552	0.181433215882316	0.250727169926505	0.998342592316123
MCPH1	-0.122139147152278	0.0853532674979481	0.15243484436965	0	0.888739399569881	0.998342592316123
MCRS1	0.0586199281399986	0.0815075419505933	0.4720199368958	0	0.735982543908549	0.998342592316123
MCTP2	-0.0486902840243299	0.0845064234392502	0.564498536939614	0.197029040415633	0.233724259882242	0.998342592316123
MCTS1	-0.0359790421479262	0.0831832921230869	0.665358237669986	0	0.60052458187507	0.998342592316123
MCU	0.0357964727526366	0.0837474330536409	0.669063487026835	0.183123024770915	0.248875236911017	0.998342592316123
MCUR1	-0.0452599928742832	0.0815249166574411	0.578780023478625	0	0.979183149044757	0.998342592316123
MDFI	0.0474261132686568	0.0835309688253174	0.570193306606456	0	0.674648242426017	0.998342592316123
MDFIC	-0.0493540579497889	0.0826634720630458	0.550475355971775	0	0.776111650349139	0.998342592316123
MDGA1	-0.0211283485017491	0.0872762893702882	0.808713697221298	0	0.66222296554678	0.998342592316123
MDH1	-0.140304035072299	0.0866827390175418	0.105534960385861	0	0.5492962461115	0.998342592316123
MDH1B	0.0283963273202549	0.0956303191896164	0.766513432071162	0.130431146051415	0.30730967228382	0.998342592316123
MDH2	-0.0262945129067185	0.077984220203296	0.735983208769035	0.0742676545284795	0.36978765931204	0.998342592316123
MDK	0.00895918504114482	0.12521792028489	0.942961031075325	0.460067659624743	0.026428668659843	0.999882152897227
MDM1	-0.0730856237349706	0.0812149900065093	0.368171804131919	0	0.951339276524749	0.998342592316123
MDM2	-0.137641426218943	0.0818715630744508	0.0927265534235545	0	0.760707396691117	0.998342592316123
MDM4	-0.0476137963930624	0.0821901603318084	0.562378257642056	0	0.703048242444403	0.998342592316123
MDN1	0.124612349137623	0.0825284535237188	0.131060787940491	0	0.563232216386171	0.998342592316123
MDP1	0.0185108917448706	0.0889135007812212	0.835080704035432	0.179825464111863	0.25249113270128	0.998342592316123
ME1	0.0219598749767768	0.0849469472407398	0.796011155308003	0	0.723205877048045	0.998342592316123
ME2	-0.121144386950655	0.0819312783605956	0.139244645574666	0	0.509123073918204	0.998342592316123
ME3	-0.0468734105357441	0.0869182414269791	0.589692545305195	0	0.612528807618745	0.998342592316123
MEA1	-0.0217589071771489	0.0860816909425885	0.800445608990762	0.242934478539824	0.18526323249005	0.998342592316123
MEAF6	-0.10506278622718	0.0844651045093493	0.213551000270076	0	0.780416750041586	0.998342592316123
MECOM	0.0144882981969464	0.0833075383849187	0.861933512466477	0	0.660754019309299	0.998342592316123
MECR	0.0198324415880669	0.0805095047901784	0.805421642371829	0	0.775050458157135	0.998342592316123
MED1	-0.0739608566684298	0.0851178177952312	0.384889074421875	0	0.923495440465794	0.998342592316123
MED10	0.0358523327149491	0.0824514651506629	0.663686160960734	0	0.730561376586232	0.998342592316123
MED11	-0.0397817555241473	0.0886587552569807	0.653643429582375	0.0329079714326847	0.414855856736241	0.998342592316123
MED12	-0.0760022567743491	0.0826426526648733	0.35775606069148	0	0.694168849544576	0.998342592316123
MED12L	0.0255102638295498	0.082355190881533	0.756744211458528	0	0.982307594282432	0.998342592316123
MED13	-0.0663470320555858	0.0832612474743491	0.425536010718478	0	0.669576685938889	0.998342592316123
MED13L	0.049471100102771	0.0821648140796312	0.547110283922542	0	0.727871919883362	0.998342592316123
MED14	-0.00699748145567208	0.0823636403561103	0.932294478976262	0	0.884318020506053	0.999882152897227
MED15	0.0885384187803487	0.0838758253043692	0.291155918423088	0	0.811523149538498	0.998342592316123
MED16	-0.0427262813950587	0.0824807966433912	0.60444787545495	0	0.836206390003621	0.998342592316123
MED17	-0.0954920387857328	0.0812107677985022	0.239653062789043	0	0.966365601689973	0.998342592316123
MED18	-0.141265661297061	0.0923731946312491	0.126191874184493	0	0.472759427496221	0.998342592316123
MED19	-0.0747085988090899	0.0833209075245546	0.369912710332305	0	0.528386421682323	0.998342592316123
MED20	-0.0797597459099987	0.0826715330558979	0.334655595655944	0	0.857164059331809	0.998342592316123
MED21	-0.0851509036934078	0.0854980131556835	0.319279227807147	0.117793823979136	0.321420636768037	0.998342592316123
MED23	-0.0117289721563821	0.0949844189049593	0.901724542288939	0.130358844697122	0.307390398267965	0.998342592316123
MED24	-0.0893233328303042	0.0889448130943636	0.315255395208416	0.183949662162194	0.247970079555751	0.998342592316123
MED25	-0.0509338453361439	0.0842337682114072	0.545396607059928	0	0.650896886901808	0.998342592316123
MED26	0.00189140448995257	0.0826519688607317	0.981742833754766	0	0.857593754348694	0.999882152897227
MED27	-0.00666541742219007	0.0807173994118414	0.934187725320934	0	0.782620859606364	0.999882152897227
MED28	0.0561628974198721	0.129141367940791	0.663638856459052	0.443188168036093	0.0331802587973594	0.998342592316123
MED29	-0.0237467420862495	0.0817349869682712	0.771408217391547	0	0.778383440434563	0.998342592316123
MED30	0.0523779899389788	0.0828685385065844	0.527346871270308	0	0.586371345085704	0.998342592316123
MED31	-0.0121839020759576	0.0817022314778683	0.881454450678407	0	0.527835285016143	0.998342592316123
MED4	0.0433208364933565	0.0815012700538152	0.595047593316758	0	0.661241620121137	0.998342592316123
MED6	-0.00213266251991197	0.0819631240246641	0.979241561003497	0	0.915138837740817	0.999882152897227
MED7	0.0181889728888405	0.0829997920330568	0.826537252872806	0	0.457432526396504	0.998342592316123
MED8	-0.0532189088616374	0.0977009160818965	0.58595127615592	0.259089185950879	0.168974495107926	0.998342592316123
MED9	0.017678071342053	0.101871840825038	0.862232913980166	0.222476983737457	0.206512353749881	0.998342592316123
MEDAG	0.108353563804098	0.11031686491395	0.325999813613474	0.185563809253126	0.246204143760479	0.998342592316123
MEF2A	-0.0497688327748686	0.084063544077929	0.553824981140324	0	0.722415563524748	0.998342592316123
MEF2C	0.00613453108109817	0.0860467387462136	0.943164557591665	0.106455207512403	0.334070965146069	0.999882152897227
MEF2D	-0.0110905605889302	0.0819749654365791	0.892380975616616	0	0.55469103581719	0.998342592316123
MEFV	-0.072381575681489	0.0926447499513994	0.434637288193786	0.0795835594119428	0.363917845669312	0.998342592316123
MEGF10	0.055892751012873	0.0885816273208983	0.528057175656474	0.224738931056049	0.204132448691478	0.998342592316123
MEGF6	-0.095176154578421	0.0855128364051487	0.265706582951109	0	0.582028733275712	0.998342592316123
MEGF8	0.117555179468013	0.0840257738634274	0.161801842040526	0	0.60624452294282	0.998342592316123
MEGF9	0.0541042614356082	0.0865213586862346	0.531755554390293	0	0.476747367811401	0.998342592316123
MEI1	-0.0109486298198625	0.0836585679377564	0.895875943484996	0	0.527340445514485	0.998342592316123
MEIS1	0.107983507833249	0.11865958286032	0.362807899161738	0.396950550191422	0.0568546661920655	0.998342592316123
MEIS2	0.0490368234007784	0.104650203054923	0.639371028576356	0.377382380928983	0.069169877631745	0.998342592316123
MEIS3	0.178844431728424	0.0861416052239859	0.0378784291883488	0	0.518215709823531	0.959575465214476
MEIS3P1	0.127377156443387	0.082194783741253	0.121213830062163	0.00257075482317046	0.447026276852645	0.998342592316123
MELK	-0.144108699594172	0.0885741526508292	0.103740566925306	0	0.663562953841541	0.998342592316123
MEMO1	0.0339715493475702	0.0811563418731282	0.675512951179321	0	0.84187898990702	0.998342592316123
MEN1	0.0152913593734831	0.0822991053090326	0.852599835877984	0	0.901969147115835	0.998342592316123
MEOX2	-0.00834228485375994	0.0890808222235178	0.925388386137071	0	0.787243565635858	0.999882152897227
MEPCE	-0.0140056315404228	0.0841251231244866	0.86777472156633	0	0.538835989312072	0.998342592316123
MERTK	0.0551757057578035	0.08375595263578	0.510045032425709	0	0.584326210967995	0.998342592316123
MET	0.0758264482860655	0.0852061264972389	0.37351002759765	0	0.596177998481407	0.998342592316123
METAP1	0.0240873053421953	0.0811592765571704	0.766626429861368	0	0.924871958926476	0.998342592316123
METAP1D	0.127589064778851	0.084592750135006	0.131484356772536	0	0.932087210750824	0.998342592316123
METAP2	-0.13264708683047	0.0746841797916712	0.0757152996552852	0	0.988311919993864	0.998342592316123
METRN	0.000718572959037704	0.0825149303593699	0.99305179049685	0	0.775390902736842	0.999882152897227
METRNL	0.0136030697973568	0.0849481744155973	0.872775714885474	0.21219189755907	0.217418797841019	0.998342592316123
METTL1	-0.00292307413902056	0.0822429216609258	0.971647593034047	0	0.91655143845026	0.999882152897227
METTL14	-0.191530887415772	0.0833468159495391	0.0215618544347001	0	0.908030624812937	0.914552082245465
METTL15	-0.174739274967375	0.0869029859798345	0.0443529692649595	0	0.922555210384582	0.990287783469074
METTL16	-0.0448536605796736	0.0927564319681528	0.628695410773177	0.0602301067150196	0.385213517899375	0.998342592316123
METTL17	0.0267644132417423	0.0862436348452382	0.756306263582404	0	0.609452866074335	0.998342592316123
METTL18	-0.0521713020619516	0.0847517923781891	0.538173361448789	0	0.949979011579137	0.998342592316123
METTL21A	0.0187826610205408	0.0798881007925341	0.814121709215279	0	0.723432593798185	0.998342592316123
METTL22	-0.0591444699332571	0.0831161258597331	0.476719700355338	0	0.684479910179084	0.998342592316123
METTL23	-0.135614350426042	0.0877667067092854	0.1223055118549	0.050268842426269	0.39608459156043	0.998342592316123
METTL25	-0.132807035643891	0.0837161059262724	0.112649127938777	0	0.792538834027016	0.998342592316123
METTL2A	-0.0156965864138996	0.0833247997320822	0.850580087692859	0	0.887261667623999	0.998342592316123
METTL2B	0.0392971044603608	0.0837972120006154	0.639101947544298	0	0.996037888806512	0.998342592316123
METTL3	-0.0332921853625026	0.0833951596885822	0.689738443121582	0	0.697863835852926	0.998342592316123
METTL4	-0.0282361011406436	0.0983215117090295	0.773973491584026	0.037043137041846	0.41040651943076	0.998342592316123
METTL5	0.0852493320622299	0.0830799286397839	0.304838679271525	0	0.542103412327428	0.998342592316123
METTL6	-0.0817744842643504	0.084739947007538	0.334542238258019	0	0.522054523508455	0.998342592316123
METTL7A	-0.0458477205749016	0.0822442015331396	0.577214277580554	0.117361598325542	0.321903162426414	0.998342592316123
METTL7B	-0.0446876311331803	0.0944314354041395	0.636050283078218	0	0.470498080570351	0.998342592316123
METTL8	-0.00322335754412869	0.081857725414717	0.968589370068193	0	0.957072161737832	0.999882152897227
